industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,-0.052720495366606,-0.0212519613688798,0.0226638503608945,-0.0042105263157894,537200,399100,411200,865300,27.26,0.04,1.55,4.9,-12.13,0.33,0.04094477378828,252.439,1.92,3.7,112.74333333333334,0.0,113.115,1
Utilities,-0.0426858791118135,-0.019976482143987,0.0126131356897885,0.0258789100939112,4357800,6935800,5352700,6893200,19.11,1.7,0.49,1.97,7.12,-10.94,0.0149636685793611,307.026,5.33,3.8,40.64,5.612998522895066,40.482083333333335,1
Telecommunications,-0.0477423473701069,0.004050899021986,0.0583911921994804,-0.006692545219476,105600,106000,91200,91200,6.92,0.18,1.39,-0.11,50.53,-6.91,0.0235329345749359,258.678,1.59,3.5,99.43999999999998,0.5976095617528705,99.84916666666666,0
Technology,0.0127644823884165,-0.0198798606886648,-0.0006849624192381,-0.0061277287553081,12746600,9594300,13467200,10295700,25.62,0.1,1.23,3.5,39.31,14.84,0.028174004164341,258.678,1.59,3.5,56.73666666666668,64.30532674354751,57.141666666666666,1
Health Care,-0.0078585234065187,-0.0144434274934813,0.0534178763365109,-0.0145054235969657,1173700,1587700,1594400,2691200,21.62,0.09,4.21,1.66,42.94,44.09,0.0363544841136483,277.948,0.08,4.2,183.7433333333333,61.54927777067615,185.07625,0
Health Care,-0.0886353829142411,-0.0034980288924526,0.0301801825796528,-0.0426908041534633,6671900,4286700,4452000,2861600,-1.03,0.69,3.06,-1.73,-9.99,9.9,0.0406796403287626,307.789,5.33,3.8,21.19,0.0,21.182916666666664,0
Utilities,0.116274443361385,0.0472080794631165,0.0047011799258612,0.0874801734980896,143600,224600,347200,689400,15.28,0.03,1.73,1.21,9.56,0.36,0.029525221178302,296.171,2.33,3.7,114.44,64.80387836051128,113.03583333333331,0
Consumer Discretionary,0.1195441454005896,-0.0329408488733837,-0.0536921448526908,-0.0440743178732782,3561500,1718300,1444100,1705400,22.85,0.29,1.85,-1.34,12.2,6.79,0.026654738898904,269.195,0.05,5.8,82.41333333333331,99.8373322488817,83.0625,1
Technology,0.0039945855584783,0.052189155949209,-0.0448312138813248,0.0142516987595761,6108400,5857700,3428000,4387400,16.43,0.15,2.53,3.0,37.16,14.65,0.0297841768798745,241.432,0.66,4.7,30.13,55.52968568102445,30.095,0
Industrials,0.0098840327448545,0.0017324947595589,0.0027303542359102,0.0161414310333847,704900,644100,644100,553800,60.08,1.1,0.95,-8.35,3.35,3.01,0.0279421622206805,271.696,0.06,5.9,40.93333333333334,59.23076923076921,40.89916666666666,0
Health Care,-0.0330304967793701,0.0599561753408006,-0.0176268234430841,0.0463338336200042,880500,362900,351200,315600,19.05,0.96,0.8,3.16,1.84,0.05,0.0197688949378183,304.127,5.08,3.7,23.396666666666665,31.76470588235317,23.444166666666668,0
Industrials,0.0430609653674248,0.0392238122974615,0.0327321365535879,0.0072646192972554,392600,312200,475800,438000,-54.23,2.51,1.15,4.0,-22.28,5.99,0.0321366541954359,246.819,1.16,4.3,39.64666666666668,100.0,39.75916666666667,1
Consumer Discretionary,0.0108932963650301,0.0273760728259554,-0.0261567445659271,-0.0242146075372813,745700,630000,531400,421300,47.06,112.75,0.87,1.73,-5.01,15.35,0.0135551431976454,237.838,0.13,5.0,59.83000000000001,71.90476190476174,60.001666666666665,0
Consumer Discretionary,0.0170576347358152,0.0539325614100538,-0.0651260703992214,0.0295602465301105,468900,635900,461500,282200,29.11,0.28,0.92,-0.28,5.59,8.02,0.0268807089934609,244.524,0.91,4.4,72.35000000000001,48.14004376367613,71.88333333333333,0
Industrials,0.0882760577242518,-0.0084579685470928,0.0593874601965942,0.031821118403713,97200,106700,57700,120000,16.1,0.1,1.26,3.1,8.65,16.27,0.027366107913274,236.599,0.12,5.4,53.73333333333333,100.0,53.90875,1
Utilities,-0.068851091146531,0.0212137256477665,-0.0002170651596737,0.019134857041151,205400,219100,383700,563500,18.77,0.87,1.4,2.88,18.94,7.3,0.0133079875233969,259.918,0.1,8.4,87.93666666666667,4.777777777777697,87.95791666666666,1
Technology,0.0662983472718195,0.028409063970008,-0.0687830667807291,-0.0825242533042385,318700,206100,290800,231600,-1.83,1.0,0.68,-5.19,-21.12,3.91,0.0532094797687967,240.849,0.4,4.9,1.8716666666666668,91.7948717948718,1.8845833333333333,1
Health Care,0.0024756635622797,-0.0183611882727367,0.0794227783673098,0.1519221929752999,5087600,8592100,8070800,10419900,25.81,0.94,0.48,-11.87,3.02,11.7,0.0296309532886307,237.805,0.13,5.6,73.27666666666666,46.97802197802204,73.08833333333334,0
Health Care,-0.0311452563364047,-0.148163231051698,0.1421911015653774,0.1307328170454434,3632100,2005600,1762800,1825700,12.69,0.5,1.18,-24.47,-3.14,-13.87,0.0399988184287914,257.797,0.08,11.0,20.61,13.025780189959203,20.49458333333333,1
Technology,-0.0550076149228175,0.207512629522559,-0.1292381256704631,-0.0769514051667799,958700,1092900,454600,812400,179.95,0.01,6.04,-27.73,26.82,19.35,0.0407710222470449,287.504,0.33,3.6,25.076666666666664,27.85714285714288,25.160833333333336,0
Utilities,-0.0044601209110806,0.0085328501988708,0.0141581178225188,0.0074783260216553,226000,147800,161100,218100,24.06,0.66,0.54,1.88,7.37,11.74,0.0123484026159158,245.519,1.16,4.4,74.05666666666666,32.142857142857075,73.92166666666667,1
Consumer Discretionary,-0.0781821014930333,-0.0302263080164454,-0.0465304973041046,-0.0669970873118411,6388500,4286500,6489000,5587100,30.7,2.17,1.67,6.9,15.96,15.91,0.039812937939615,256.143,2.38,3.6,54.49333333333333,0.0,54.306666666666665,1
Industrials,-0.0199910636139953,-0.0397536238123616,0.0092530740097271,-0.0126338455236849,159100,169600,145500,264600,26.69,0.85,0.93,1.25,11.63,10.18,0.0228013490620932,274.31,0.08,4.8,132.94333333333336,24.73451327433612,132.7170833333333,1
Consumer Discretionary,-0.0194449091018581,0.0005686817057122,0.0287955078330822,-0.0271037026882762,6083000,6957700,8685900,5651100,30.57,0.61,0.15,2.61,1.74,2.72,0.0190098017122365,251.588,1.7,3.8,86.65999999999998,24.775013234515537,86.61333333333334,1
Consumer Discretionary,-0.021225008267298,0.0030413160241063,-0.1324538326030385,-0.0226920392242963,562000,520300,542100,564100,24.71,0.75,1.4,0.17,2.11,14.98,0.0257757460646221,252.006,1.91,3.8,16.483333333333334,34.024896265560216,16.3625,0
Consumer Discretionary,-0.0063626152530761,0.0306767816827499,-0.0050867005046598,-0.0139572416275228,3457100,3998800,8342900,4627000,28.37,0.23,1.11,3.0,38.54,30.75,0.0238281203643599,237.945,0.14,5.0,92.42000000000002,37.79963122311004,92.30583333333334,0
Health Care,-0.1067654986766474,-0.07538643823132,0.009420110832374,0.0117646269109768,850500,1162400,1230400,1322500,43.64,0.28,2.76,0.64,18.41,16.53,0.0253322804258101,307.671,5.33,3.9,59.23,3.6644951140065385,58.74041666666667,0
Consumer Discretionary,-0.0117465654287104,0.0144243596221417,-0.0059228536932346,0.0819560556073558,124200,107500,146900,206800,19.74,1.02,0.82,2.54,8.27,25.9,0.0185595598393057,240.849,0.4,4.9,32.18666666666667,21.013133208255116,32.15291666666667,0
