industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Health Care,-0.0008567207366265,0.020499889921066,-0.0021658732261422,0.0231448368130034,347100.0,742900.0,401700.0,527700.0,21.83,0.84,1.4,-0.51,3.08,4.23,0.0268209538957472,296.808,2.33,3.5,338.90333333333336,46.47668393782393,339.03875000000005,1
Utilities,-0.0457379926326621,0.0018882305398407,0.0432608222156503,0.0140595928796856,3519400.0,2765600.0,3066400.0,4367400.0,33.69,0.95,0.37,-6.82,15.71,-14.26,0.0160664066272438,281.148,0.08,4.0,66.90499999999999,2.8169014084509567,66.71125,1
,0.0197888065640905,-0.0055980322042029,0.0230823005153319,0.0160464583580646,401200.0,987300.0,255800.0,345600.0,6.78,0.4,1.58,31.61,6.99,-11.3,0.015151398601631,255.548,2.41,3.6,59.79333333333333,82.71787296898128,59.69,1
Basic Materials,-0.0568563218468569,0.0213493354152844,-0.0282158852537585,-0.0141133064888426,1988300.0,1093900.0,1522500.0,1034300.0,46.23,0.25,2.24,-2.45,13.87,17.17,0.0321858428447796,244.955,1.06,4.3,45.44333333333333,21.896162528216635,45.437916666666666,0
Consumer Discretionary,-0.0303100400574772,0.0074866404963254,-0.013789256424579,0.0104660095831926,737200.0,349000.0,439000.0,559100.0,50.81,-5.15,1.42,3.09,40.31,40.96,0.0230584209676361,305.109,5.07,3.6,465.2,6.580937972768583,465.88166666666666,1
Health Care,-0.0246261131245904,0.1942822955385058,0.0494842327308083,0.1464988981201534,443200.0,545300.0,456800.0,611300.0,947.69,3.29,2.76,0.29,-1.53,6.69,0.0332323513827716,297.711,3.83,3.6,300.7866666666667,35.31743784334826,298.7733333333333,0
,0.0118558220038456,-0.0518463177189366,0.007860971982363,0.0268280571919815,588000.0,788100.0,714300.0,636900.0,21.8,0.79,0.4,7.8,12.17,20.15,0.0158860658401016,240.849,0.4,4.9,45.38058523332232,88.60977172337037,45.4923082571502,0
Industrials,-0.0113220453206505,-0.0067578729125368,-0.0148750545718719,0.0147779474937598,1755900.0,1817900.0,1318100.0,7626700.0,15.86,1.08,0.66,4.85,8.44,1.15,0.0189353164901552,256.759,1.85,3.5,185.56666666666663,36.245353159851454,186.01625,0
Health Care,-0.0138360297696812,0.0075804023005048,0.0174644817199576,0.033440233393066,1770000.0,1571600.0,1838200.0,1687800.0,-155.29,0.01,4.63,-9.44,9.45,4.93,0.0438320295208137,246.663,1.16,4.2,113.90333333333336,33.377483443708755,114.04083333333332,1
Consumer Discretionary,-0.0166666691896145,0.0543933541907363,-0.0355125522086642,0.0858896151635722,12526300.0,9863900.0,13188600.0,8136500.0,42.45,0.0,2.88,-20.76,14.05,16.89,0.0280432129014379,257.797,0.07,11.0,12.4,43.97496087636938,12.433333333333334,0
Utilities,0.0337805983135635,0.0067552708757558,0.0072734519765182,0.0281422441799676,1701900.0,1137900.0,1188000.0,1828000.0,21.14,2.36,0.91,2.27,4.7,-3.66,0.0185625399529438,243.603,0.66,4.6,44.21,100.0,44.26416666666667,0
Technology,-0.0116331849140663,0.0238895534802051,0.0220083379735865,-0.0715198708206168,3833200.0,2515600.0,2430000.0,2791000.0,48.06,0.23,1.98,0.65,22.79,35.32,0.0319367112291603,246.663,1.16,4.2,151.59,25.12077294685977,151.18833333333333,1
Finance,-0.0134795555498615,-0.0466129252180571,0.0245480571392427,-0.0068705134293495,658100.0,573800.0,752100.0,519400.0,160.01,3.87,0.33,-3.03,5.14,51.52,0.0234221241272784,307.026,5.33,3.8,43.85666666666668,26.74060382008624,43.6275,1
Utilities,-0.0530110320096278,0.0005149225289271,0.0520043855321945,-0.0279093106720882,2280900.0,3195300.0,1723300.0,1632300.0,23.55,-37.47,0.63,2.51,2.4,14.11,0.0263512408493107,244.524,0.91,4.4,18.683333333333334,0.0,18.66125,1
Industrials,-0.0693767274668857,0.0699657766332339,-0.0177318813068415,0.0387126610357802,1032700.0,1052300.0,812300.0,1009000.0,30.23,0.03,2.11,2.08,20.02,20.4,0.0312550916299461,292.296,0.83,3.6,272.06333333333333,13.983150932997512,273.4658333333333,0
Basic Materials,0.0500866080335365,0.0653917328594007,-0.1555093720760459,0.0708507625395869,16478200.0,16216100.0,13357900.0,18805800.0,19.16,0.81,1.34,-1.51,18.84,34.71,0.0322945618118147,274.31,0.08,4.8,36.18333333333334,74.71554993678892,36.145833333333336,0
Finance,-0.024450173739184,-0.0017831757210801,0.0341129810591003,0.044792368378313,1040900.0,656400.0,1311300.0,1479100.0,52.75,1.7,1.49,-0.07,10.8,32.83,0.0194292622990211,259.918,0.1,8.4,87.18666666666667,35.55555555555537,87.325,0
Technology,0.0845253693798246,0.031176678094347,-0.1472269778709387,0.008650496955612,27278600.0,34688800.0,33060500.0,41897400.0,-164.01,0.77,1.14,-8.46,15.44,-3.24,0.0374833836677434,287.504,0.33,3.6,32.94,76.48915187376723,32.711666666666666,0
Technology,0.021730000186543,-0.0075394477428368,-0.0239252127148078,0.0050915474873391,883100.0,1117100.0,681000.0,797300.0,53.76,1.57,0.42,0.09,10.85,16.89,0.0291302781724031,276.589,0.08,4.5,282.8433333333334,77.27708533077671,284.87375,1
Technology,0.0,-0.0481927592185346,0.0460928612962635,0.4608101064392831,3657100.0,3377300.0,4908800.0,2967600.0,-38.74,0.11,1.93,-3.77,-33.21,3.89,0.051406774193248,305.109,5.07,3.6,26.81,61.06333072713056,27.089583333333334,1
Technology,-0.0374241598237213,0.0003373241039743,0.0227664664877142,0.0045045085978979,848000.0,2289000.0,774000.0,2558000.0,-39.93,0.16,1.48,-5.31,14.2,44.38,0.0409058435065064,243.603,0.66,4.6,2.8756666666666675,0.0,2.876791666666666,0
Industrials,0.0156718102913812,-0.0205418835653805,-0.0071717528959773,-0.0786705230280948,1443300.0,2075200.0,3067700.0,1564100.0,10.35,0.63,1.88,4.0,11.73,8.76,0.0308119889866678,252.146,1.92,3.8,44.82,42.088607594936704,44.49458333333334,1
Health Care,-0.0306089711651686,-0.0352504447826112,0.0150658987144015,-0.046250508169539,4459900.0,3245600.0,3230100.0,2548600.0,23.65,0.67,1.13,-39.99,4.35,12.55,0.0270946649101244,259.918,0.08,8.4,60.22,41.68642058923131,60.403333333333336,0
Industrials,-0.0161355798252351,-0.0277356163733813,-0.0010579082461525,0.0273083437371638,5239922.0,3214255.0,2342847.0,3771196.0,75.62,1.08,1.04,1.84,-23.23,16.55,0.0192170976217876,249.554,1.68,4.0,137.90739999999997,45.28620389789754,138.18346666666667,1
Health Care,0.0207100822112423,0.1625106913202158,-0.0059828798995058,-0.0559948548063584,589500.0,506400.0,842900.0,548800.0,-109.93,4.65,4.31,-1.32,-1.83,11.93,0.0353443924266406,246.669,1.16,4.2,68.09333333333332,82.2222222222222,68.3775,1
Health Care,0.043633427468512,0.100104003395034,0.0167379517489733,0.055479946526929,932830.0,675004.0,681988.0,784420.0,44.58,0.97,0.91,1.32,8.36,9.83,0.0257618902217939,259.101,0.09,10.2,170.56606666666667,79.23905646609349,170.22349583333337,0
Consumer Discretionary,-0.0826446101597366,-0.0503088471525631,-0.0093052358946639,0.0062207481964038,14569900.0,14694400.0,31419500.0,34491800.0,63.8,0.6,0.98,0.05,5.06,-5.42,0.0199034443064937,281.148,0.08,4.0,135.17666666666665,21.160669031931032,135.77625,1
Technology,0.0823616506428736,0.2576573481218298,-0.1360064113835708,-0.2403752792006982,5542500.0,8411500.0,4053800.0,6276500.0,319.72,0.19,1.65,-0.55,2.03,38.18,0.0444774203400925,287.504,0.33,3.6,69.22333333333334,80.63900810681926,70.51833333333335,0
Technology,-0.0259208921206488,0.0674714227131354,0.0209897031802876,0.0471535693683138,448200.0,574200.0,414000.0,516600.0,22.59,-1.23,0.93,3.29,47.54,39.41,0.0353667670266484,296.276,1.58,3.5,174.56333333333336,15.209580838323328,174.82833333333335,1
Consumer Discretionary,0.0420033963694729,0.0055306246065932,0.0094748552034756,0.030691346061861,1943700.0,1604500.0,1345800.0,942400.0,17.85,0.6,0.87,1.36,8.31,12.92,0.019566377517852,242.839,0.66,4.7,124.47333333333331,95.73193560464222,124.20666666666666,1
Telecommunications,-0.0258551078507106,0.0069016728911866,0.0170467237605156,-0.0334383023529108,43930188.0,21954171.0,25661238.0,22569963.0,17.18,1.01,0.48,0.56,8.14,13.24,0.015635474256716,241.729,0.4,4.9,30.1643,4.750071211778888,30.012620833333333,0
Technology,-0.1444154544565352,-0.1373420795026555,0.0386932560608177,-0.1555680608433237,1885900.0,1408200.0,1743300.0,1342800.0,-52.99,11.14,4.42,-5.77,-50.65,-7.96,0.0372226906032255,258.115,0.25,4.4,109.55333333333331,45.309978581697614,111.78416666666666,0
Industrials,-0.0028653078970903,-0.0078046134675747,0.0286138547392665,0.0316493179091445,1719600.0,1982800.0,5089500.0,2775500.0,20.62,1.81,0.79,6.37,26.67,34.05,0.0177075147009862,259.918,0.1,8.4,174.40333333333334,64.01056876651374,175.50125,1
Technology,0.0476481424378222,0.1293547509476649,-0.1126414267590851,-0.0438979461711768,15631800.0,21580700.0,11106300.0,9697100.0,8.65,0.52,1.62,10.54,21.82,22.72,0.0305164638922412,251.712,2.4,4.0,33.17999999999999,66.20209059233447,33.721666666666664,0
Consumer Discretionary,-0.0231156307664911,-0.0016429865040191,-0.010527148602259,-0.0304689106023284,8979800.0,4784500.0,3723700.0,3600900.0,23.52,3.31,0.35,4.57,7.92,14.55,0.0243099728643254,241.018,0.41,4.9,126.45333333333332,10.550309345489945,125.92791666666668,1
Consumer Discretionary,-0.0400339749813942,0.0301337036230077,0.0167256424393187,0.0080719487252711,12029200.0,7782000.0,11064500.0,7349100.0,30.44,0.49,0.7,1.51,12.84,9.04,0.0256290915347676,238.316,0.15,5.1,56.60666666666668,13.26116373477654,56.68166666666667,1
Consumer Discretionary,-0.0024920520931941,0.0220299045063822,0.0190759935894683,-0.0099605134186763,5039700.0,2408200.0,2787900.0,3587300.0,34.54,47.54,0.53,3.25,13.45,7.81,0.0162367589276789,296.171,2.33,3.7,80.43333333333334,39.29983060417837,80.39375000000001,1
Technology,0.0099323549454019,-0.0124833279199463,-0.1458491386580694,0.0358973739667051,75144100.0,29264700.0,36507400.0,28205300.0,4.33,0.14,2.13,-2.27,51.24,34.41,0.0392632428362244,252.439,1.92,3.7,45.28666666666666,45.07628294036064,45.06791666666667,1
Consumer Staples,-0.0120232547859463,-0.0193792723905582,0.0938333210342432,0.0450813895662857,1280700.0,2342100.0,3448800.0,1882200.0,705.35,0.01,2.19,-8.07,1.2,-26.94,0.0888071650136229,273.003,0.1,5.4,23.74777777777777,33.33333333333324,23.80833333333333,1
Consumer Discretionary,0.000156819880629,-0.0214691906484712,-0.008212618437645,-0.0393044161271047,2901700.0,2002500.0,1655800.0,2565600.0,14.15,-1.63,0.84,17.9,16.07,12.99,0.0198411842135604,243.801,0.91,4.4,63.89333333333333,45.14851485148508,63.90208333333334,1
Health Care,-0.0051523178269312,0.0107532137445622,0.0376260608919726,-0.0363085252940281,2004000.0,1895600.0,2020600.0,2716100.0,20.74,1.49,1.14,6.26,16.95,23.23,0.0143215793751711,254.202,2.41,3.8,207.6433333333333,52.17311571611951,207.68833333333333,0
Technology,0.117106828430856,-0.0515598699575982,0.1199390132252763,-0.0378974918422413,583800.0,1076200.0,617100.0,780100.0,13.85,3.24,0.9,9.74,27.87,39.84,0.0195392110986787,297.711,3.83,3.6,185.31666666666672,89.39721792890268,186.99291666666664,1
Industrials,-0.0529300733253503,0.0080030370196572,-0.0411658130156752,-0.0005448531365739,2351700.0,2085500.0,1215200.0,1834700.0,12.47,-7.1,0.85,10.0,5.98,-10.4,0.0218332512832442,301.836,4.57,3.5,50.83333333333332,4.806116876024015,50.73,1
Technology,0.0132278884971349,0.0615199094585316,0.0094864120161049,0.0223863006861982,27991600.0,32872000.0,26186800.0,30744000.0,38.88,0.24,7.62,2.0,21.4,31.91,0.038778117705157,257.346,1.85,3.6,48.96333333333334,65.61367167270856,48.96333333333334,1
Telecommunications,0.008620672399007,-0.0273423256163246,-0.034834615357512,-0.0166089809194516,2636800.0,4641000.0,4043200.0,4861500.0,21.8,2.0,0.9,-27.45,9.58,31.61,0.0214803858181352,254.202,2.41,3.8,27.37666666666667,37.6333656644035,27.1575,1
Consumer Staples,-0.0314855004435916,-0.0253917410790098,0.0227685616334586,0.0079391161410164,5411700.0,4370000.0,3029400.0,4626000.0,20.34,0.63,0.86,2.41,3.86,5.25,0.0177667724713322,244.955,1.16,4.3,81.29333333333334,16.295025728988026,80.41166666666666,1
Utilities,0.0012268659841485,0.011617425110484,0.0214351366753619,0.0091897635420095,1431800.0,1961500.0,2025000.0,2232600.0,26.24,1.64,0.78,3.63,8.66,11.34,0.0235495197494876,244.955,0.91,4.3,73.22333333333331,60.05056890012659,73.26750000000001,1
Utilities,-0.0081387541484717,-0.0052473100674938,0.0403996697983458,0.0050163607720753,2358600.0,2532300.0,3126100.0,2770000.0,50.68,1.26,0.26,3.44,9.85,-7.74,0.0131160922904293,243.801,0.66,4.4,65.35000000000001,53.85790679908335,65.59916666666666,0
Health Care,0.0081937071272625,0.0396025154147734,-0.0194888430184468,0.0198759326986653,1163651.0,1081822.0,1042129.0,1042129.0,18.58,1.06,1.07,-1.78,7.01,16.92,0.0263768778350993,243.603,0.66,4.6,119.9638,79.3689837500726,120.05831666666666,1
Health Care,-0.0079438206756672,0.0345238345175696,0.0173086997205767,-0.027734606013216,947600.0,1090800.0,1387700.0,1027800.0,13.98,0.67,1.36,4.89,4.59,0.99,0.0188112360388832,252.006,1.91,3.8,248.59666666666664,35.505770536320576,248.5329166666667,1
Utilities,-0.0112820843780136,0.0335232766929928,-0.0173176992022594,-0.0179025893609571,1323600.0,1323600.0,1534800.0,1462200.0,21.06,1.06,0.59,-8.77,4.81,-29.43,0.0166790349001791,258.678,1.59,3.5,77.21,0.0,77.25083333333333,0
Health Care,-0.0394875346079039,0.03416767405808,0.0220359494751635,-0.006861729663277,4172000.0,2397200.0,1466000.0,1975900.0,-53.87,2.38,0.48,-5.43,0.63,3.12,0.0213552995369864,238.654,0.13,5.2,49.203333333333326,96.34703196347029,49.357083333333335,0
Miscellaneous,-0.0401410946216145,-0.0304923262552193,-0.0331610184282147,-0.0272694029747934,169600.0,194400.0,153200.0,153200.0,20.93,0.67,0.62,0.18,3.46,3.01,0.0214701551424235,299.17,4.33,3.4,219.3733333333333,0.0,219.6925,1
Consumer Discretionary,-0.0004920010412788,0.0596647635518505,-0.0396995917782852,-0.0139063682073855,1160800.0,1191700.0,1179900.0,812500.0,19.2,2.54,0.12,4.73,7.12,4.39,0.0226414285754457,307.671,5.33,3.9,142.16,49.5699765441753,142.1025,1
Industrials,0.0302505835209858,-0.0194916583628862,0.0442476976949968,0.0731246063024202,1421600.0,1202800.0,1303300.0,1304500.0,-79.47,0.45,1.42,-106.26,-17.32,22.78,0.0255655291573903,259.918,0.09,8.4,35.40333333333333,87.62430939226513,35.48875,0
Industrials,0.0900508453891106,0.2512494553633488,0.0313964534933288,0.0037628971997783,943177.0,718504.0,505030.0,1112063.0,13.7,0.65,0.5,1.75,6.0,20.64,0.0172553288843669,241.428,0.4,5.0,27.81376666666667,100.0,27.7297875,0
Consumer Discretionary,0.0166472880855234,-0.0272729132976229,-0.0252005477577109,0.0106353052414623,6885100.0,5778100.0,6326600.0,6177700.0,5.1,1.0,2.1,5.05,1.2,21.37,0.0346804993956126,245.519,1.16,4.4,34.790000000000006,75.24950099800394,34.76583333333333,1
Basic Materials,-0.0112632060149455,-0.1188946343978642,-0.0610268560191364,-0.0779986972102704,10434300.0,11024900.0,14346200.0,8683400.0,59.79,0.29,1.93,4.7,12.66,17.14,0.0250969552460147,296.171,2.33,3.7,44.81666666666667,39.43241224794632,44.88250000000001,1
Energy,0.0164992642839642,-0.0839336145703349,-0.1241551051064418,0.008636311909252,9082900.0,9183300.0,9242400.0,11108300.0,15.46,0.2,1.14,1.8,11.51,13.57,0.0167925411341575,296.311,1.58,3.6,147.23333333333335,44.43786982248521,145.99291666666664,1
Utilities,0.069320550560272,-0.038442334779807,0.0126984296365305,-0.0223783106690943,1447700.0,1864200.0,2693200.0,3144400.0,-55.58,1.67,0.3,3.9,9.84,-30.59,0.0166904647943956,256.143,2.38,3.6,60.75666666666667,95.58823529411758,61.086666666666666,1
Industrials,0.0243186728603741,0.0647322505956568,-0.0092880271971578,0.0129930715422595,3778400.0,1966700.0,2768500.0,2952500.0,54.33,0.4,0.65,3.67,5.55,4.23,0.0263284980416667,244.786,1.16,4.3,24.313333333333333,74.53625632377734,24.326666666666668,0
Utilities,-0.0102571293718491,-0.0095342327833872,0.0091481451380906,0.0536812858682818,1410200.0,1755100.0,1515200.0,1700700.0,-46.51,1.42,0.42,3.89,-82.19,-32.26,0.0140842623001025,277.948,0.08,4.2,62.35,50.54678007290403,62.63958333333333,0
Utilities,0.0006593007094472,0.0215488269914938,-0.0023513587313787,0.0207439763649801,885400.0,580400.0,601500.0,519200.0,23.35,1.32,0.23,2.4,9.49,-20.82,0.0129509496345258,281.148,0.08,4.0,61.01333333333334,39.25465838509311,60.89125,1
Health Care,0.0282559669816754,-0.0627244209835885,0.0192815853275219,0.0096309430708547,2070900.0,2070900.0,5532100.0,4268800.0,57.88,3.1,0.98,0.9,-3.15,6.47,0.0150319447437706,238.654,0.13,5.2,48.38,92.56965944272456,48.25416666666666,0
Energy,0.013440556002154,0.0176522959577598,-0.0049180069988659,0.0059367825651952,3982800.0,4894200.0,4041100.0,5823400.0,-90.51,0.47,0.96,4.74,3.93,-8.66,0.019304970401538,244.955,1.16,4.3,60.45000000000001,72.6009693053312,60.899166666666666,1
Health Care,0.0102555087099124,0.0003517268023784,0.0633337724602728,-0.0406650101789134,836000.0,1148200.0,518400.0,736200.0,33.97,0.41,2.98,0.68,61.2,14.21,0.0396020497495311,244.524,0.91,4.4,170.10333333333332,73.21318861355718,171.04458333333332,0
Health Care,-0.0002477421263299,0.0138126625899926,0.0249979608935181,0.0308704036124729,218100.0,207900.0,170400.0,283100.0,71.39,0.54,0.55,0.8,11.91,16.33,0.0357585673520657,261.582,0.09,6.3,364.8666666666666,69.37523955538536,363.3,0
Technology,-0.0003278985080617,0.0248655350408285,0.0174359109913917,-0.0081384681389288,3348200.0,3348200.0,8881400.0,8850400.0,11.61,0.22,2.08,16.32,17.58,-4.69,0.0267388995358869,244.786,1.16,4.3,30.22333333333333,57.9439252336448,30.354166666666664,0
Energy,-0.0859229858091165,-0.1285777627755166,-0.2079982839617508,0.024037449422364,9366500.0,15841400.0,8350500.0,7808500.0,-1.48,1.03,0.89,2.14,-97.39,13.89,0.0271341435702376,236.525,0.36,5.0,28.826666666666664,17.058096415327455,29.120833333333334,1
Telecommunications,0.0054066342908959,0.0066086622281486,0.0066525670850224,0.0192246013160583,508500.0,438000.0,973100.0,489900.0,193.28,0.05,4.2,-0.11,2247.75,-261.95,0.0153406815596967,257.971,1.55,3.5,131.0833333333333,48.31683168316816,130.63416666666666,0
Industrials,0.019536921924557,0.0077039093464893,-0.0480746583611774,-0.017807266580263,1159600.0,722500.0,1601100.0,1904300.0,13.64,0.66,0.61,1.47,5.59,16.31,0.0224182252911667,243.603,0.66,4.6,48.16666666666666,67.5900277008307,48.04833333333333,1
Consumer Staples,-0.024396088248061,-0.0033771075069321,0.0153144329896907,-0.008835686627831,5927200.0,9521200.0,7363000.0,6134400.0,22.62,0.68,0.27,5.14,9.98,22.04,0.0133987831103899,249.554,1.43,4.0,43.48666666666666,6.611570247933726,43.45666666666666,0
Health Care,0.0354700510989217,0.0351345043964165,-0.0124966437379048,0.0117283177831471,2754200.0,1994800.0,1391100.0,1130100.0,40.75,2.47,2.72,1.39,27.34,25.13,0.0141436775767142,256.974,1.55,3.6,127.61,97.5991269552565,127.64,1
Consumer Discretionary,0.0146520005763965,0.0092421796941049,-0.0846023710506425,-0.1159312044878187,1405300.0,733300.0,1019100.0,683600.0,-53.03,13.4,0.89,-9.25,-0.73,3.07,0.0507863242599912,236.916,0.2,4.8,10.843333333333332,88.70967741935482,10.881666666666666,1
Industrials,0.0021469934330651,-0.0147300596061054,-0.0290506967781921,0.0053475789845989,325900.0,411600.0,454600.0,383000.0,26.74,0.29,1.39,2.99,10.4,6.82,0.0190759131871828,245.519,1.16,4.4,93.22,61.664564943253474,93.2075,1
Health Care,-0.0577683081115612,-0.046390322150007,0.0686289712740012,-0.0027807862790184,799800.0,817300.0,588700.0,480200.0,-39.63,0.02,3.1,-1.37,-37.39,-19.92,0.0334593934243973,297.711,3.83,3.6,123.99,15.836806317174704,124.99958333333332,1
Health Care,-0.0845011619658696,-0.007244627265736,0.0062960992626519,-0.0056837103190576,1484000.0,1538800.0,943900.0,1760500.0,44.0,0.43,3.43,0.68,8.75,28.06,0.0388464983084171,248.991,1.42,4.1,217.9933333333333,35.58394160583944,220.51041666666669,1
Consumer Discretionary,-0.002614774940574,-0.0027446634544242,0.0083021331290517,0.0347938097856956,648500.0,393300.0,566300.0,668000.0,29.47,3.94,0.54,5.25,25.68,64.07,0.0125966381899043,236.599,0.13,5.4,72.46166666666666,47.71825396825403,72.42645833333333,1
Consumer Discretionary,0.0018029030151151,0.0015802742739245,0.0075812644096758,-0.0142735129136597,3037400.0,2607200.0,1517100.0,1517100.0,22.86,2.74,0.31,4.98,7.91,4.83,0.0244324820692261,236.525,0.35,5.0,133.24333333333334,51.645569620252765,133.32416666666666,0
Consumer Discretionary,-0.0381216890963557,0.0055733967715,0.0307403581863921,-0.007788210809534,1351900.0,1381600.0,963400.0,1199400.0,21.32,78.66,0.56,4.34,11.6,14.29,0.0143800891404971,244.786,1.16,4.3,128.84666666666666,3.2565528196983564,129.1375,1
Health Care,0.0026252055707221,0.0068527805672484,0.0476931843923083,0.033918303424684,487500.0,756400.0,447100.0,552100.0,45.79,0.39,2.61,0.52,18.61,23.01,0.0266891100328241,251.588,1.7,3.8,102.99,56.91906005221984,102.97666666666667,0
Finance,-0.0093966144901183,0.0352758803298117,-0.0139963330540601,0.0016989346692823,1339100.0,1104900.0,1331800.0,1271500.0,29.44,1.49,1.13,0.82,8.47,29.73,0.0166362590524312,263.014,0.08,6.2,112.77666666666666,5.785123966941614,112.97083333333332,1
Consumer Staples,-0.0104496610866238,-0.0068277848382011,-0.0227403479840313,-0.0076354469854257,2613100.0,5709500.0,3055500.0,2858600.0,9.8,0.46,0.62,5.09,4.86,-8.05,0.0195525106576278,305.109,5.08,3.6,71.05666666666669,49.419953596287655,71.52333333333334,0
Consumer Discretionary,-0.0047732600535696,-0.0263443524520859,0.0139319343980318,-0.075482430264246,706800.0,922400.0,584000.0,584000.0,19.1,1.06,0.53,6.39,14.13,15.14,0.0303275048397024,296.276,1.58,3.5,381.29,46.57012195121936,382.82666666666665,0
Consumer Discretionary,0.002850076666542,0.0038476957135283,0.0117788012405599,-0.0788892848544393,2034096.0,2599074.0,2779786.0,3641132.0,26.86,1.2,1.09,-7.46,3.16,4.42,0.0355748025722732,252.006,1.91,3.8,35.06623333333334,57.61665470208167,35.0562875,1
Industrials,0.0137684485992758,-0.0226707077352003,0.0387419156801096,-0.0081375020620109,5694142.0,4485235.0,5664913.0,4015121.0,83.92,0.35,1.09,-86.66,30.2,21.55,0.0192530111609225,252.146,1.91,3.8,96.9546,50.00117649827066,96.796925,0
Industrials,0.0710657256709588,0.0233768784588471,-0.0384612158787166,-0.0351805820399482,4311400.0,4882200.0,5535600.0,5409500.0,-8.64,1.58,1.21,1.5,-42.4,-14.29,0.0219111787572191,242.839,0.66,4.7,20.73333333333333,90.50445103857572,20.79416666666667,0
Health Care,0.00167918215534,0.0387353658128176,0.0026962791481185,0.0600184505694111,1135500.0,577200.0,1160600.0,739700.0,-41.91,0.02,4.48,1.73,-40.63,-69.08,0.033645459558758,287.504,0.33,3.6,140.39999999999995,63.464244595113136,141.42333333333335,0
Utilities,0.0233098729792184,-0.0149232819869941,-0.0065525083497555,-0.0247291124387812,4928200.0,3232700.0,2976200.0,2797500.0,15.66,-4.62,0.96,15.27,8.15,18.58,0.0238417609086349,256.558,2.12,3.7,34.11666666666667,70.62780269058291,34.40875,0
Industrials,-0.0760963907838478,-0.0081567563320762,0.0553196349289445,-0.0481756782309707,1963200.0,1052400.0,984400.0,1132700.0,8.82,0.74,1.22,6.31,11.75,18.08,0.0258592564369388,278.802,0.08,3.9,87.06333333333333,15.46542165159035,86.44166666666666,1
Health Care,0.0658125279520451,0.0587871882004556,-0.0580832509462147,0.0029126509879399,747500.0,535900.0,350500.0,329100.0,-18.59,0.35,3.02,-11.83,-1614.13,-139.19,0.036440087242348,296.797,3.83,3.5,53.28333333333333,81.74186778593918,53.65541666666667,1
Health Care,0.0199094027890728,0.0584100260354344,0.0466919148465666,-0.016927837994922,1939300.0,1788700.0,1561200.0,2399800.0,6.77,0.75,0.6,7.11,1.68,-0.29,0.0206002219654232,247.867,1.42,4.0,173.46000000000004,72.49909057839207,174.0325,1
Technology,0.0085259431066248,-0.0108686010751617,-0.0052487468024037,-0.0154151516274806,639400.0,430000.0,472800.0,842800.0,48.85,0.14,0.94,-1.56,19.26,16.25,0.025456562692066,260.229,0.09,6.7,223.25666666666663,45.73378839590435,222.29666666666665,0
Consumer Discretionary,0.0366915519519424,-0.0884353469341856,-0.0264901449974363,0.0961887529667462,4296000.0,6900600.0,10713600.0,5956500.0,-22.17,1.07,0.81,-1.16,-1.5,-3.88,0.0446627225534608,296.808,3.08,3.5,16.906666666666666,53.50080171031538,16.685833333333335,1
Industrials,0.0535670462114985,-0.0156041357942107,0.0177986206944403,-0.0081474793880137,973500.0,1049100.0,818700.0,648900.0,35.69,0.52,1.07,2.32,1.84,4.39,0.0241651773463386,255.548,2.41,3.6,75.74333333333333,95.60439560439576,75.89625,0
Consumer Discretionary,-0.0184119135897918,-0.02578458486142,-0.0679207251061035,0.0592141260679272,726900.0,508400.0,506000.0,1624400.0,-57.7,64.63,0.49,-1.46,9.36,10.4,0.0227393707955123,269.195,0.06,5.8,34.89000000000001,34.40348791121678,34.52333333333333,1
Industrials,0.0161280485006822,-0.0471550019534735,0.0019326980084521,0.0737922894810525,376200.0,217800.0,256900.0,215900.0,24.33,0.76,1.7,2.01,3.24,8.98,0.0232846481514377,249.554,1.67,4.0,89.39333333333333,62.3475609756098,89.64000000000001,0
Utilities,0.0248649467195961,0.0055553344444655,-0.0456260068669503,0.0347962146130044,1303200.0,1767600.0,2026600.0,1589800.0,16.37,1.15,0.29,3.49,14.19,-4.88,0.0115825568866204,252.038,2.2,3.8,70.42999999999999,53.696498054474674,70.1125,1
Consumer Discretionary,-0.0570085955009408,-0.0229357502290134,0.0331753112337363,-0.0225017497613303,72992500.0,73990600.0,43652000.0,43652000.0,17.34,4.24,1.01,-0.9,2.1,-2.83,0.0222971947393445,273.003,0.1,5.4,14.263333333333335,2.0512820512820102,14.2825,1
Utilities,-0.0147918988537111,0.0171658577383315,0.0242542768839441,-0.0226935918479947,1513400.0,1544800.0,1608400.0,2521800.0,18.36,1.11,0.44,3.14,18.08,-20.84,0.0159646798495169,305.691,5.08,3.5,72.95166666666667,45.132260703572456,73.204375,1
Technology,0.0359999178389132,-0.1591926844234326,0.3021896300439663,-0.0525587746912538,14773100.0,14773100.0,21466300.0,23111100.0,10.24,-2.97,0.38,9.93,4.64,7.44,0.0229911332195485,256.389,0.05,14.7,15.743333333333332,60.06191950464389,15.5825,1
