industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Technology,-0.016668851966688412,-0.019918742429926077,0.056730028253129956,0.01881113624662061,646000.0,632800.0,658300.0,550500.0,47.87,0.15,0.82,-0.89,26.23,37.23,0.025450338061008625,260.388,0.09,6.9,224.17999999999998,25.323238206173578,223.40541666666667,1
Consumer Discretionary,0.06151052731059852,0.0013584720672827244,-0.00956933180276837,0.021380409269307347,1974800.0,1376500.0,937100.0,1028000.0,38.07,5.86,1.34,4.05,14.21,19.92,0.02008022698162097,269.195,0.06,5.8,68.93333333333332,100.0,69.18416666666667,0
Consumer Discretionary,0.0011206982859548003,0.03501862378813685,0.029239814103392374,-0.018852591016667336,1274300.0,1294900.0,2237800.0,2147200.0,25.72,0.59,1.07,3.57,10.9,-2.89,0.019527390810275387,236.525,0.36,5.0,88.74,62.30259806418738,88.94708333333332,0
Telecommunications,-0.023010677375771213,0.01752421385738382,0.009788886665847414,0.014514661124515313,14097200.0,15615000.0,13840600.0,18316100.0,16.58,4.8,0.67,4.32,13.9,-5.24,0.015335587859003812,242.839,0.66,4.7,52.900000000000006,11.494252873563022,53.03,0
Telecommunications,0.010111528701498606,0.03302613788437471,0.0023094924238170563,-0.02345519678067321,152600.0,114100.0,89200.0,114600.0,15.11,0.07,20.31,-76.01,18.38,12.37,0.016225701928420176,241.353,0.41,4.7,67.71000000000001,66.0112359550562,67.6575,1
Real Estate,-0.037477684460904756,0.01364395641737411,0.02386510223549934,-0.012359815998365288,3106300.0,4242900.0,4767100.0,4899700.0,45.73,0.73,1.05,2.77,14.87,21.78,0.01962632728507213,249.554,1.42,4.0,34.339999999999996,13.700787401574777,34.37708333333333,1
Finance,-0.057635347253484036,-0.0152248644624912,-0.019895931892666183,-0.045511556031328886,986900.0,826300.0,1002600.0,498600.0,29.55,1.56,0.54,1.22,13.32,16.23,0.018768142410276533,298.012,3.08,3.7,162.90666666666667,6.3258455977279695,162.24791666666667,1
Utilities,-0.0010721644338507021,0.033616295526666125,0.004825431218911569,0.025114218058440774,1882100.0,2177300.0,6268100.0,2864900.0,-140.39,1.59,0.31,-5.89,-1.35,-62.17,0.01434837692817161,254.202,2.41,3.8,27.933333333333334,51.62094763092255,27.920416666666668,1
Consumer Discretionary,0.034522269146124634,-0.005000261652687944,0.02154241779836795,-0.03426273131178787,959700.0,1430100.0,1815400.0,3094500.0,43.59,0.49,1.19,3.38,12.35,-16.78,0.03305686732992881,256.571,2.41,3.7,189.98333333333335,75.06650544135402,189.46916666666667,0
Technology,-0.013238268899132202,0.028810855561255067,-0.03537137463199929,0.01521886793117446,616400.0,347400.0,244100.0,496100.0,,,,,,,0.04359671407700609,244.524,0.91,4.4,57.870000000000005,43.52392065344225,58.02291666666667,1
Finance,-0.006470512059087519,-0.02910001504832056,0.005711779606979903,0.013161149888754126,1161900.0,1631500.0,1378400.0,1768000.0,23.23,2.85,0.26,4.88,23.98,8.67,0.017674056935563075,257.797,0.09,11.0,187.38333333333333,60.944440115327666,188.66500000000002,0
Consumer Discretionary,0.011818561050918094,0.02007464676086377,0.029255918963114698,0.017488313447217352,3016500.0,3208400.0,2346700.0,3128300.0,21.2,0.11,0.52,3.27,8.13,14.85,0.027605104123934916,238.132,0.36,5.0,57.25000000000001,74.272173324306,57.53541666666666,1
Technology,-0.020631016469321525,0.0007245659125519841,-0.01251840664472249,0.004611122298197128,227400.0,251800.0,293700.0,404800.0,19.06,1.09,1.87,5.41,20.96,27.01,0.02294107306138359,244.786,1.16,4.3,162.00666666666666,33.159268929503824,162.24166666666667,1
Health Care,-0.031820947686553296,-0.030138522254510695,0.0007239174050890874,0.0002412919696273463,5337600.0,4806600.0,7285400.0,7066900.0,16.89,-2.33,0.38,7.82,8.08,5.04,0.014588609095371446,236.119,0.12,5.4,78.09000000000002,25.438596491228026,78.09541666666667,1
Finance,-0.0056378097061355395,0.049299041565630176,-0.08298186885958811,0.029369088870698324,5700400.0,4292700.0,5015700.0,2987900.0,6.79,0.92,,,45.92,73.75,0.02372627902786932,278.802,0.08,3.9,47.056666666666665,59.45626477541368,47.264583333333334,0
Utilities,-0.012951840442213987,0.0010807772753244783,0.04872519616871266,-0.025938169458609474,13259700.0,14652700.0,14652700.0,16205600.0,564.52,1.24,0.22,4.78,10.59,27.42,0.01898355406854888,240.628,0.4,4.8,18.426666666666666,30.64516129032234,18.38,1
Technology,0.006572972751186465,0.040895739117642875,0.029948734353188556,0.049588113380571286,655000.0,1009300.0,786700.0,742300.0,-24.58,,,,-50.77,15.77,0.028928291761565916,244.733,0.91,4.4,67.40333333333335,58.09698078682519,67.28333333333333,1
Utilities,-0.11215178689120943,-0.0363420206547809,0.0240819601442355,-0.180095846046487,1361200.0,1372000.0,1195200.0,297400.0,51.0,4.1,0.84,-27.05,0.78,1.36,0.021438811832632333,236.525,0.13,5.0,37.07333333333333,0.0,37.02666666666667,0
