industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Consumer Discretionary,0.03020184419375834,0.05265091111713899,-0.0007371871180642621,0.02990067148311671,4613000,2628300,2769000,3898800,17.25,15.28,0.34,7.24,6.8,21.08,0.022866133125415803,259.101,0.09,10.2,146.67999999999998,61.665357423409326,146.47833333333332,1
Consumer Staples,0.00908604675134287,-0.0862026452852455,0.010113545471786795,-0.006859270514292002,3628100,3689300,3918800,5799800,17.33,0.5,0.61,3.58,1.44,-5.3,0.019624159197901156,256.558,2.12,3.7,37.84,54.46685878962529,37.733333333333334,0
Finance,0.08109233054833069,0.00925713755313758,-0.002308833907557278,0.04131136437235352,1804800,2032100,2556200,2535300,10.23,0.23,,,9.98,22.15,0.03342933169798833,261.582,0.09,6.3,50.66666666666665,87.90900592084763,50.946666666666665,1
Technology,0.11959217534025858,-0.013858650328981365,0.04753766348333646,0.03293157312133441,52699300,38413300,32425900,23494600,-5.96,0.52,2.43,-158.34,-37.51,-69.2,0.028346108769513337,258.678,1.58,3.5,38.17666666666667,86.0672336978534,38.8725,0
Technology,0.07435233032650318,0.02441609932615239,0.0035288898869062103,0.03786882102798149,2574900,2321900,3756800,956900,28.12,0.65,0.96,0.27,24.01,37.7,0.028019025458519004,267.054,0.07,6.1,136.7142,66.57130231264016,135.7890125,1
Industrials,-0.007152628780634183,-0.018837171344811447,0.030840599810276047,0.004436299576911168,159200,137400,213000,213000,26.13,0.33,0.94,-0.62,6.81,13.61,0.029849372064249532,260.28,0.09,7.9,133.07999999999996,37.38587217683808,132.765,1
Utilities,0.012237079326923077,0.035244546321673946,0.007197634721498227,-0.008273848759297917,3035500,1227900,1497900,1413800,19.91,2.08,0.27,1.72,10.78,-25.97,0.018176917473270375,278.802,0.08,3.9,64.70333333333333,56.12033195020737,64.485,0
Telecommunications,0.0369373220575441,-0.0395417485566072,0.03956967929798434,-0.02069222116776667,2855600,3556700,3913400,2913900,-20.0,2.31,1.16,-23.18,7.59,18.35,0.021435213953213336,252.146,1.92,3.8,26.46666666666667,83.24225865209469,26.5925,1
Technology,0.15513946295747125,0.13421474030776537,-0.0015200801284819604,-0.01582678847425566,596200,861300,1834600,2249500,,,,,-14.55,-15.31,0.04089904493938548,276.589,0.08,4.5,165.82333333333335,73.23039903749742,163.8525,1
Consumer Discretionary,0.02888592805517187,0.07799518045105135,0.030562369905606592,0.03348082163718788,4658300,5130500,7322300,5401700,22.13,0.93,1.44,-5.27,4.45,-13.47,0.023455047779617284,297.711,3.83,3.6,37.14666666666667,81.58995815899584,37.16458333333333,1
Health Care,-0.0503915355555739,0.0801344239685645,-0.07222928879934569,-0.03328689491347548,4885300,3204400,3430200,1795300,19.78,0.95,0.7,-56.48,3.61,7.9,0.02010654690029153,256.092,2.4,3.7,157.68333333333337,13.704868264122307,156.23874999999998,1
Finance,0.004189097877805565,-0.04990986870511935,-0.0657205732684766,0.007036116026936275,800500,403700,441000,741000,,,,,6.73,46.53,0.022661210467548428,256.759,2.13,3.5,41.40666666666666,39.89873417721521,41.2125,0
Utilities,-0.04017147832723018,-0.039254451918445586,0.009826724098980376,0.00899091099666752,1332000,5400800,2751700,1911600,27.07,0.78,0.52,-87.03,22.43,33.57,0.013380290825601285,251.233,2.4,3.9,57.4,6.642066420664262,57.053333333333335,1
Technology,-0.013554595728073705,0.04843425308133552,0.019816349138597575,0.04934789453703545,37810400,45337600,33956800,39394000,25.67,0.34,2.36,-4.56,14.85,35.4,0.04053560587550178,239.261,0.37,5.1,8.907499999999999,37.27422003284045,8.9125,1
Finance,0.001647190901226096,0.012004055515078481,0.003345626632677184,0.02345471740616564,809300,850800,165500,349200,13.05,0.32,,,15.35,27.35,0.019635728054698837,236.525,0.13,5.0,60.87,47.26224783861655,60.88666666666666,0
Consumer Staples,-0.023002807396554664,-0.005594157560093713,-0.09404209503127617,0.0024840351875259526,1376100,1171500,2197200,970500,5.17,1.18,0.22,-3.64,6.35,-8.02,0.021662673679470206,271.696,0.08,5.9,79.01333333333334,16.07403799318108,78.85333333333334,1
Energy,0.019986077574318032,-0.00034600526657746684,0.18755145982385424,-0.11876507252421167,6667000,7646000,7999100,6221600,7.22,0.35,1.27,9.32,20.94,28.88,0.02083445627657056,298.012,3.08,3.7,118.07,57.069314212171385,118.05583333333334,1
Finance,0.0046075164914879275,-0.004260172484574947,0.013114161334966696,-0.011973093777607595,1004300,918400,1105800,1782000,16.0,0.64,1.02,0.69,8.96,13.36,0.035264259199814116,257.971,1.59,3.5,61.46,42.995480955454994,61.2875,1
