industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Industrials,0.061783584944736375,0.019069574517518707,0.07868949988350504,0.003318551989105178,411300,653500,1005200,665200,23.11,-4.41,2.21,15.25,22.11,9.56,0.021280068734378266,256.394,0.05,13.2,341.9866666666667,75.26688017080332,349.41999999999996,0
Industrials,-0.07957848966134873,-0.06180483657078408,0.03824447179017615,0.05648955040130295,1542400,1729000,3864100,1631000,11.33,0.73,,,5.48,-3.79,0.026060185816632702,264.877,0.06,6.1,35.53,9.71345313258868,35.59166666666667,1
Health Care,0.03684554871749917,-0.0239747700501747,0.02472931340565536,0.057245359670475865,3969500,3475500,4091300,4965000,19.69,1.09,1.49,-0.55,1.11,-4.51,0.02659791997656098,257.971,1.55,3.5,63.85333333333333,76.49088220798392,63.80416666666667,1
Real Estate,-0.031239443291686618,0.01387835604757769,0.003305041318925769,-0.0014383259162531643,1524300,1573600,2166400,1802000,47.19,1.23,,,12.01,-8.88,0.02192655154307074,244.955,1.16,4.3,117.38333333333333,14.607303651825966,116.86041666666668,0
Consumer Discretionary,0.020467966702272865,-0.02405602489402812,-0.03380509201598552,-0.01241261258864193,2025500,2750500,2271600,2001900,20.78,-1.13,0.38,9.46,5.81,9.33,0.021824898344709086,240.229,0.37,4.8,66.02333333333333,73.70663420572117,65.95375,1
Industrials,-0.04260725549436189,0.006664383527945596,-0.0267268345746868,0.006831939446173969,1140600,580600,695400,1250600,17.67,0.69,0.61,4.71,26.72,20.11,0.017324616100155465,241.018,0.41,4.9,57.66333333333333,17.05818576075172,57.247083333333336,1
Consumer Discretionary,-0.01844328188721891,-0.02087467862841276,0.030561674577592374,0.05932363993717344,6221800,4665500,5309300,5101400,20.85,2.14,0.48,3.09,7.76,5.0,0.02229378012562382,257.208,1.57,3.6,58.07333333333333,38.62928348909654,58.02708333333334,1
Technology,-0.0038607946038026696,0.050848632791239974,0.08471470853742365,0.13399311761749175,60677100,60677100,62852700,58674100,32.33,0.08,1.64,-1.23,21.4,17.71,0.03750088333331043,277.948,0.08,4.2,154.17666666666668,44.13329599551948,155.00916666666666,1
Technology,-0.06888887617323133,0.02127659574468085,0.13599739671197197,0.06376416199817425,2805600,3189500,2730500,3569600,-53.39,1.21,2.06,-6.32,2.11,16.54,0.03141939779869139,289.109,0.33,3.6,34.63,3.9255158530448697,34.432500000000005,0
Technology,0.0191711417431314,0.024582498821535785,-0.03839850972466269,0.016264378339394755,129700,130700,143900,154800,48.25,,,,15.22,-4.27,0.03382104971776668,244.786,1.16,4.3,177.0466666666667,98.5849056603773,177.08958333333334,0
