industry,wr1,wr2,wr3,wr4,vol1,vol2,vol3,vol4,pe_ratio,debt_to_equity,quick_ratio,total_shareholder_return,profit_margin,free_cash_margin,volatility,cpi,interest_rate,unemployment_rate,sma,rsi,ema,label
Technology,0.006999062623554915,0.029420579460621755,0.037694796158492715,-0.01774791388122564,425800,820400,1020000,668300,-229.73,2.36,0.4,-23.57,-1.95,17.05,0.02972970775931495,241.428,0.29,5.0,34.34666666666667,63.908045977011454,34.36416666666667,1
Health Care,0.007273374693682592,0.040861845837105275,-0.036111838356903785,0.003850349415048636,1254100,1140900,1222700,1281700,95.94,0.5,0.68,1.09,8.63,13.88,0.017855764275717417,296.276,1.58,3.5,107.64,66.1214953271027,107.84708333333333,1
Health Care,-0.01385703207505633,0.09127192121674696,0.04614952101356032,-0.012027980564357518,1331100,1298400,1459500,1218100,17.66,0.54,2.44,5.67,34.94,24.04,0.038084677388666506,241.353,0.41,4.7,292.7351,32.03186182352902,293.13155416666666,0
Real Estate,-0.027056224454476162,0.047892701385119744,0.04945710591614243,-0.009557881792211684,1488300,3525700,3336600,1514700,46.28,9.52,0.82,-0.71,0.76,17.84,0.020751911961389636,237.111,0.38,4.9,26.633333333333336,19.391634980988673,26.683333333333334,1
Consumer Discretionary,-0.002280657347904514,0.029066571248831465,0.10239834274122293,-0.020374637121310307,1619700,2599200,1929400,2630600,16.72,1.16,0.52,2.47,3.3,-0.63,0.032551873253565934,261.582,0.08,6.3,114.39,64.9656526005886,113.79833333333335,1
Consumer Discretionary,0.0023939840720799983,-0.05921210882156441,0.06186550804831509,-0.06079970778427801,1081600,1303500,1153800,1589600,22.06,2.06,0.24,4.65,10.16,10.6,0.03628495505578094,296.808,3.08,3.5,189.59,42.73249627580326,189.28500000000003,0
Utilities,0.04706512494900258,-0.009713945500643651,0.026246225163852735,-0.007957898022992013,1146600,1044200,776800,927500,28.12,1.2,0.6,1.43,10.72,8.8,0.01877948260470554,303.363,4.83,3.4,135.39999999999998,100.0,135.17458333333332,0
Health Care,0.0360502556855188,0.03125001270163249,0.02882481052283619,-0.019565240713002113,6573400,18946000,12056800,9502000,-83.46,4.58,0.52,9.46,24.41,48.39,0.016496031044454296,257.797,0.06,11.0,39.29666666666666,90.49504950495063,39.345416666666665,1
Consumer Discretionary,-0.026142960884040365,-0.0424098259965919,0.02893451696533806,0.001059581763011054,2445200,2043900,2009600,2151100,10.83,0.81,1.9,3.02,14.13,11.58,0.02042149333511657,307.671,5.33,3.9,82.59333333333335,20.022753128555237,82.46083333333334,0
Consumer Staples,-0.02914033642216897,-0.0028766019592506385,0.00607830155159973,-0.044442310643350004,2345700,4753300,1950900,1883500,20.07,0.17,0.72,1.37,13.0,10.78,0.016355268095187833,248.991,1.42,4.1,34.02,3.347280334728156,33.96958333333333,0
Industrials,-0.0025526549649477143,0.06356157438564046,0.0190766934518481,-0.009464055392601018,384600,347300,347300,432500,40.14,-5.94,2.95,6.45,13.6,24.77,0.02139591703515506,299.17,4.33,3.4,678.7800000000001,38.74325366229752,675.9683333333334,0
Industrials,0.23014279830411738,0.07784177931092626,0.13450868273318894,-0.04764864006406675,66486400,24780500,27127300,33853900,-24.59,-4.03,0.32,6.64,-3.71,-27.63,0.021080124695604337,257.797,0.06,11.0,170.25666666666663,94.00935566621398,173.23125,1
Technology,-0.06063501148322076,0.05476521238650756,-0.015859199178666333,-0.010543148045008109,3417100,6202200,4198100,3434900,20.51,0.99,0.49,3.5,27.05,26.75,0.030294606152393388,303.363,4.83,3.4,79.95333333333333,0.0,79.9075,1
Health Care,0.023975637120587763,0.01273892478691885,0.056872372191689634,-0.1030482289876019,1664000,1928400,1790100,1603200,19.25,0.7,1.93,6.66,29.29,36.93,0.03845931964986491,238.132,0.37,5.0,249.6798,52.04409756438984,248.10624583333333,0
,-0.0036892020485230492,0.005674515246571559,-0.01015372204336052,-0.005157836722984117,855500,663700,1477700,917100,10.23,0.6,0.61,7.09,15.0,55.47,0.015541615962280266,244.786,1.16,4.3,50.23236773506627,37.75365344467694,50.251982597202336,1
Consumer Discretionary,-0.024854994020820306,0.0006215974883118734,-0.0016555948154058234,0.018438706758628038,3991800,5514400,12937000,5150700,28.58,-2.58,0.95,13.62,20.12,10.76,0.02417775429009806,256.759,2.13,3.5,95.15333333333335,4.787234042553014,95.05166666666666,0
Energy,0.03336823550694342,-0.026000593956428498,0.050351665437858906,-0.0533227810966526,2923000,2801600,3649100,2830400,-2.55,0.48,1.63,-2.6,-26.79,-3.27,0.022698193077867156,244.733,0.91,4.4,49.45333333333332,90.09216589861715,49.35,0
Consumer Staples,-0.011370237047487498,-0.0005170444642307302,-0.04257434753803623,0.16493628972481753,6295200,4722600,5216500,10448500,42.68,0.44,0.6,4.28,-3.83,39.74,0.018422873329227804,287.504,0.08,3.6,37.623333333333335,37.72455089820374,37.76833333333333,0
Technology,0.05617978957818797,0.11249996554106526,-0.036144544569876716,-0.03488375638999901,357300,649800,1175500,2114200,-1.09,-19.86,1.38,-81.11,-16.19,0.18,0.05313601783974225,244.786,1.07,4.3,0.949233333333333,53.80429594272077,0.9473208333333334,1
Technology,-0.004181505117793194,0.060836616372941486,-0.013133262397283107,-0.008679421569186996,10675700,10675700,16188100,25330100,7.33,0.52,0.66,10.26,5.81,9.67,0.019911143718607454,252.439,1.92,3.7,16.663333333333334,50.00000000000031,16.65416666666667,0
Telecommunications,-0.009602559088648566,0.04502536482780144,0.04354121660332928,0.05725108161357507,40700,54000,54000,92500,114.62,0.13,24.5,-0.21,1634.51,-500.62,0.017311476912984472,260.229,0.09,6.7,156.9366666666667,10.983981693363308,157.11833333333334,1
Energy,0.039020712611028734,0.0011489369819915006,0.009667430522357724,0.005350200312256387,9783200,9783200,9141600,7169400,6.95,0.52,0.71,14.37,18.97,29.21,0.023446212650422446,307.789,5.33,3.8,26.873333333333335,97.28506787330338,26.93,0
Technology,-0.012957443900744216,-0.0051660666753151905,-0.03375329639886785,0.02230759972404254,497900,664700,518400,356000,22.98,1.15,0.87,1.39,29.88,31.68,0.017676201406857838,251.588,1.7,3.8,202.52666666666664,22.56024611177587,201.69083333333333,1
Consumer Staples,-0.006731913129831919,-0.03995320675381927,0.0397067155143793,-0.04631493147766623,2294000,2455900,3947700,5559400,20.07,0.17,0.72,1.37,13.0,10.78,0.016356330893592404,248.991,1.35,4.1,32.76,33.44481605351174,32.64791666666667,0
Consumer Discretionary,0.0212727703777412,0.017255278364470664,0.02025010153579631,0.00824502283309104,14750400,7582000,10658900,6484600,43.53,0.56,1.8,2.2,54.97,58.96,0.019183665932125865,264.877,0.07,6.1,218.67999999999998,72.75482533099378,218.92875,1
Industrials,0.15714268494420167,0.0077122320405977164,0.17522674929417298,0.008531508658062929,9636300,8295600,7695700,32990600,8.25,4.43,0.77,-0.02,2.47,-0.03,0.06979666095505231,257.797,0.06,11.0,22.08666666666667,90.8091908091908,22.143749999999997,1
Technology,0.012776236282860285,-0.03286926516319803,0.023937094213414067,-0.0002236327803754509,23690000,29268000,30642000,40594000,28.04,0.03,6.0,-0.22,20.46,24.36,0.019742119222118423,243.603,0.66,4.6,40.16333333333333,93.32743586503234,40.18159375,1
Health Care,-0.005681157075205311,0.0010912842198596677,0.015873649981373455,0.03785636764805189,2198000,2070600,2612900,2566400,15.5,1.11,5.47,4.88,37.02,36.85,0.025266383964588295,244.786,1.16,4.3,172.93000000000004,45.433472415392096,173.04874999999998,1
Consumer Discretionary,0.10375279580310103,-0.05161220947852489,-0.0036566283553916895,0.12099131407719996,3718000,2884000,2376000,3164000,71.11,0.26,8.62,-0.57,18.58,31.73,0.028981522039567695,256.394,0.05,13.2,67.07366666666667,100.0,67.00720833333334,0
Technology,-0.00042013931135174596,0.0010276398523419137,0.0188472607133927,-0.030244036491573166,30979400,26733300,32440600,23284100,33.51,0.58,2.3,1.95,37.39,38.83,0.021506424945600452,260.474,0.09,6.7,212.65999999999997,59.13658355042796,213.48416666666665,0
Industrials,-0.007653619887207213,-0.033454095558028585,0.04115983149337187,-0.03608074787778489,1101800,1296100,1272100,1157000,28.98,2.95,1.84,4.18,17.6,19.17,0.017716720778432834,260.474,0.09,6.7,204.2266666666666,42.03197524497162,203.82833333333332,0
Energy,-0.026167404147703167,0.009550546455358322,-0.004047858615707433,-0.02697903286139177,6762400,7358000,6766900,5588100,-12.61,1.22,1.59,0.45,-0.75,-5.12,0.02424903525766207,244.524,0.91,4.4,49.24,13.55236139630388,48.99416666666667,1
Health Care,-0.012004725173014314,-0.0022198997746050216,0.0649625661158684,-0.00815806711362984,2927700,1704700,1636600,1499200,8.12,0.72,0.72,8.88,3.66,3.99,0.02045808570995037,277.948,0.08,4.2,215.37333333333333,34.278209477946746,214.87666666666667,1
Consumer Discretionary,0.022369141077406972,-0.06791985600565462,0.009246041304299363,0.00031892598292906357,1513900,1075900,1092800,974500,20.71,0.39,0.37,3.22,9.33,10.91,0.021161743117619054,256.558,2.12,3.7,121.71333333333337,53.49165959852977,120.97875,1
Technology,-0.034586937295508456,0.031062048629251594,-0.09675975759911484,0.06856524651443516,1041700,835000,1537100,1066700,68.57,0.02,5.35,-1.75,29.28,21.45,0.025537243145973908,257.208,1.56,3.6,143.42666666666665,25.432422760348278,142.80916666666667,1
Technology,0.03206512747906321,0.037230055018011576,-0.031490328626990964,0.02564091886213708,289900,352300,235300,358500,74.81,2.3,0.59,1.94,-3.27,6.12,0.030493717616739125,305.691,5.08,3.5,42.38333333333333,84.21387651177602,42.569583333333334,0
Industrials,0.004344067783417483,-0.01688067454310145,-0.006921545209294588,-0.01907379730212077,478000,540700,506600,687100,22.83,1.25,0.92,7.08,2.46,10.71,0.016895552386525573,243.801,0.91,4.4,245.6833333333333,48.42676311030748,245.61333333333334,0
Consumer Discretionary,-0.013427884520333508,0.0004368994534367941,-0.02305583813108275,-0.003403786041092931,1828500,1331600,939500,917200,32.17,1.16,0.96,1.61,7.24,22.15,0.017531443523504144,263.014,0.07,6.2,135.36333333333332,26.09427609427632,135.27458333333334,1
Industrials,0.04827291683862646,-0.01526389757411702,0.03474772033221074,0.019319060461441745,345100,294500,289800,462700,17.49,0.21,1.39,3.83,2.87,8.97,0.024581063327050564,238.132,0.36,5.0,47.656666666666666,64.03385049365319,47.39333333333333,1
Industrials,0.09263308222291125,-0.04526468845609305,-0.10696535637394035,0.044834172549387034,3773800,4691100,3480300,4241800,25.23,0.45,1.27,5.9,5.72,14.32,0.03689512676084894,236.119,0.12,5.4,14.340000000000002,81.17647058823525,14.423333333333334,1
Consumer Discretionary,0.007440778396962826,-0.006171448322320448,0.22137728482024702,-0.0648972655161135,1296900,985400,875200,1011100,29.05,0.93,1.06,1.1,9.38,7.45,0.016953209183284246,256.389,0.05,14.7,176.62666666666667,65.57114228456918,177.38958333333335,1
Technology,0.05269629576553622,-0.060716099839121025,-0.00980233624078224,0.07865365929036057,1943000,1968300,1522800,3122700,135.87,1.74,4.47,-12.68,12.45,15.58,0.05362179777205378,273.003,0.1,5.4,172.38666666666668,80.00544810678288,174.39125,0
Technology,0.023966256988246087,0.0719002337441564,0.009582994553056745,-0.04988350632855017,841400,2245200,1262100,1501700,24.13,1.08,2.45,3.3,27.84,27.95,0.03578299855178126,269.195,0.05,5.8,644.5299999999999,89.38254727728399,645.7708333333333,0
Technology,-0.0038479004425206282,-0.0024430172805561495,0.00951214730206176,0.0035356445799612575,1957000,1957000,1173200,1680800,22.47,0.53,1.59,5.2,9.61,4.29,0.01632096169593771,242.839,0.66,4.7,56.300000000000004,55.90062111801246,56.55166666666667,0
Consumer Discretionary,-0.02576414448854538,-0.002336621834386224,-0.08066587077439803,0.017460914243687186,1561200,1432100,1230400,1182700,31.63,0.01,0.08,2.63,8.65,8.4,0.0404016502428881,237.945,0.14,5.0,83.61,27.52976190476189,83.5825,1
Real Estate,0.0016798475687397267,0.0660503440142169,-0.07456686985141038,0.009812943946850648,630600,762500,979900,687300,65.59,-2.88,0.65,2.29,15.05,32.44,0.03713954586448152,301.836,4.83,3.5,249.84,68.26541651640831,252.7075,0
Utilities,-0.07048393156480076,-0.024197111982873176,0.056717828261505183,-0.015560705922287888,6583300,8411700,8827800,8473900,11.57,1.35,0.56,3.77,10.81,12.46,0.0210120537915439,307.671,5.33,3.9,63.38999999999999,4.990870359099169,63.04083333333334,1
Industrials,0.01924540644215217,0.01049133770791215,-0.011133614477472128,-0.001768160650921673,91518,65356,81847,55277,113.26,0.89,0.38,3.93,6.76,16.84,0.017606288304408243,257.346,1.83,3.6,37.25896666666667,95.21927027984431,37.373783333333336,0
